employee_id,name,gender,discipline,department,code,location,title,supervisor_id,supervisor_name,project_id,project_name,role,SQL,Python,Java,Scala,Apache Spark (PySpark),Apache Spark (Scala),Apache Spark (Java),PL/SQL,PHP,.NET,DevOps,MLOps,DB Oracle,DB Teradata,DB SQL Server,MS Analysis Services,Oracle Hyperion Essbase,SAP BW,Dataset SAS  (SAS Base / SAS DIS),My SQL,DB2,MongoDB,Elasticsearch,Exalead,Apache Solr,PostgreSQL,IBM DataStage,Informatica PowerCenter,Informatica Data Integration Cloud (IDMC),Oracle Data Integration (ODI),MS SQL Server Integration Services (SSIS),SAS Data Integration Services (DIS),Qlik (QDI),Data IKU,Talend,Denodo,Dremio,Apache Kafka,"Hadoop Cloudera / Hortonworks Platform (Hive, Hbase, Impala, Oozie Parquet, BigSQL, Spark, Yarn, Apache Nifi, …)","IBM Big Insight (Hive, Hbase, Impala, Parquet, BigSQL, Spark, Yarn, …)",Palantir Platform,Databricks Platform (inserire le funzionalità native di D.),Snowflake,SAP S/4 HANA Platform,SAP BW,Suite Informatica Data Governance,Informatica MDM,Informatica ILM Data Masking,Suite IBM Data Governance,IBM Optim Data Masking,IBM MDM,Suite SAS Data Governance,Suite Irion Data Governance,Suite Collibra Data Governance,Suite Ab-Initio Data Governance
8657,Luca Marino,M,I&D,AI and Data Engineering,IT01PR45,MARCON,ANALYST CONSULTANT,7112,Alberto Conti,8692,Piattaforma Perseo,Data Analyst & Data Modeler,Beginner,Experienced,Experienced,,,,,Beginner,,,,,Beginner,,,,,,,,,,,,,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9439,Andrea Fabbri,M,I&D,AI and Data Engineering,IT01PR45,BOLOGNA,CONSULTANT,7112,Alberto Conti,8338,Piattaforma Orione,Data Engineer & ETL Specialist,Master,Beginner,Novice,Novice,Beginner,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Experienced,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Experienced,Experienced,Novice,Novice,Experienced,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9742,Emanuele Fabbri,M,I&D,AI and Data Engineering,IT01PR45,SALERNO,ANALYST CONSULTANT,7112,Alberto Conti,13269,Piattaforma Apollo,Big Data Engineer,Experienced,Beginner,Experienced,,,,,,,,,,Beginner,,,,,,,Experienced,,,,,,Beginner,,,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,
9206,Beatrice Fabbri,F,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,10834,Progetto Centauro,Data Analyst & Data Modeler,Experienced,,,,,,,Experienced,,,,,Experienced,Experienced,Experienced,Experienced,,,,,,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9842,Claudio Gallo,M,I&D,,,ROMA,CONSULTANT,7112,Alberto Conti,13224,Piattaforma Dedalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,Stefano Fabbri,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,10632,Iniziativa Ulisse,Data Analyst & Data Modeler,Master,,,,,,,Master,,,,,Experienced,Master,Experienced,,,,,,,Beginner,,,,,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,Stefano Fabbri,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,7980,Sistema Pegaso,Data Engineer & ETL Specialist,Master,Novice,Novice,Novice,Beginner,Novice,Novice,Master,Novice,Novice,Experienced,Novice,Master,Master,Experienced,Beginner,Beginner,Beginner,Beginner,Experienced,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Master,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9287,Giuseppe Giordano,M,I&D,AI and Data Engineering,IT01PR45,MARCON,SENIOR CONSULTANT,7112,Alberto Conti,8692,Piattaforma Perseo,Data Analyst & Data Modeler,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Beginner,Novice,Experienced,Novice,Beginner,Novice,Novice,Beginner,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Beginner,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
8549,Michele Bruno,M,I&D,AI and Data Engineering,IT01PR45,ROMA,CONSULTANT,7112,Alberto Conti,7475,Programma Cassiopea,Data Analyst & Data Modeler,Experienced,,,,,,,,,,,,Experienced,Experienced,Experienced,,,,,,Experienced,,,,,,Experienced,Beginner,,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,
8246,Andrea Lombardi,M,I&D,AI and Data Engineering,IT01PR45,MARCON,ANALYST CONSULTANT,7112,Alberto Conti,8692,Piattaforma Perseo,Data Analyst & Data Modeler,Experienced,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Beginner,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9493,Giulia Greco,F,I&D,AI and Data Engineering,IT01PR45,SALERNO,CONSULTANT,7112,Alberto Conti,7475,Programma Cassiopea,Data Engineer & SW Developer/Specialist,Experienced,,,,,,,Novice,,,Experienced,,Beginner,Experienced,,,,,,Beginner,,,,,,,Experienced,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,Domenico Costa,M,I&D,AI and Data Engineering,IT01PR45,MARCON,SENIOR CONSULTANT,7112,Alberto Conti,9376,Piattaforma Pavone,Engagement Manager e/o Project Leader,Master,,Experienced,Novice,,,,Experienced,Beginner,Master,Master,Novice,Experienced,,Master,Experienced,,Master,,Beginner,Experienced,,,,,Experienced,,,,,Master,,Beginner,,,,,,,,,,,,Experienced,,,,,,,,,,
9043,Michele Fabbri,M,I&D,,,ROMA,CONSULTANT,7112,Alberto Conti,8641,Piattaforma Andromeda,Data Engineer & SW Developer/Specialist,Master,,Beginner,,,,,Master,Beginner,Beginner,,,Experienced,Experienced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9255,Federico Bruno,M,I&D,AI and Data Engineering,IT01PR45,SALERNO,ANALYST CONSULTANT,7112,Alberto Conti,7865,Piattaforma Saturno,Data Engineer & ETL Specialist,Experienced,Beginner,Novice,,Beginner,,,Beginner,,,,,Experienced,,Beginner,,,,,Beginner,Novice,,,,,,Experienced,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9419,Luca Rinaldi,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,ANALYST CONSULTANT,7112,Alberto Conti,8813,Progetto Dedalo,Data Engineer & SW Developer/Specialist,Experienced,,,,,,,Experienced,,,,,Experienced,,Novice,,,,,Novice,,Novice,,,,Beginner,,,,,Novice,,,,,,,,,,,,,,,,,,,,,,,,
10024,Davide Giordano,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,ANALYST CONSULTANT,7112,Alberto Conti,8813,Progetto Dedalo,Data Engineer & ETL Specialist,Master,Beginner,Experienced,Beginner,Novice,Novice,Novice,Experienced,Beginner,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Novice,Beginner,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9911,Emanuele Gallo,M,I&D,AI and Data Engineering,IT01PR45,ROMA,ANALYST CONSULTANT,7112,Alberto Conti,8081,Programma Lupo,Data Engineer & ETL Specialist,Experienced,Novice,Novice,,Novice,,,,,,,,Experienced,,,,,,,,,,,,,,Experienced,Novice,,,,,,,,Novice,,,,,,,,,,,,,,,,,,,
8985,Matteo Bellini,M,I&D,AI and Data Engineering,IT01PR45,MARCON,ANALYST CONSULTANT,7112,Alberto Conti,9399,Sistema Sirio,Data Engineer & SW Developer/Specialist,Experienced,Experienced,Beginner,,,,,Novice,Novice,,Novice,Novice,Beginner,,Novice,,,,,Novice,,Novice,,,,Novice,,,,Experienced,,,,,,,,,,,,Beginner,Beginner,,,,,,,,,,,,
9793,Luigi Ricci,F,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,9925,Piattaforma Grifone,Big Data Engineer,Master,Beginner,Beginner,Experienced,Beginner,Master,Beginner,Novice,,,Novice,,Experienced,Beginner,Beginner,,,,,Beginner,,Beginner,,,Experienced,Beginner,,Novice,,Novice,,,Novice,,,,,Master,Master,,,,,,,,,,,,,,,,
10331,Daniele Costa,M,I&D,AI and Data Engineering,IT01PR45,MILANO,MANAGING CONSULTANT,7112,Alberto Conti,9992,Iniziativa Venere,Engagement Manager e/o Project Leader,Experienced,Novice,Beginner,Novice,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Beginner,Experienced,Beginner,Beginner,Novice,Novice,Novice,Novice,Beginner,Beginner,Beginner,Novice,Novice,Novice,Beginner,Novice,Master,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Experienced
9193,Valerio Rinaldi,M,I&D,AI and Data Engineering,IT01PR45,ROMA,ANALYST CONSULTANT,7112,Alberto Conti,8081,Programma Lupo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,Giuseppe Bianchi,F,I&D,AI and Data Engineering,IT01PR45,ROMA,MANAGING CONSULTANT,7112,Alberto Conti,12613,Iniziativa Idra,Engagement Manager e/o Project Leader,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice
9956,Emanuele Rossi,M,I&D,AI and Data Engineering,IT01PR45,MILANO,ANALYST CONSULTANT,7112,Alberto Conti,8338,Piattaforma Orione,Data Engineer & ETL Specialist,Experienced,Experienced,Novice,,,,,Experienced,,,Beginner,,Experienced,,Novice,,,,,Novice,,,,,,,,Novice,Experienced,,,,,,,Novice,,Novice,Beginner,,,,Experienced,,,Experienced,,,,,,,,,
8837,Paolo Gallo,M,I&D,AI and Data Engineering,IT01PR45,MARCON,ANALYST CONSULTANT,7112,Alberto Conti,8692,Piattaforma Perseo,Data Engineer & ETL Specialist,Experienced,,,,,,,Experienced,Experienced,,,,Experienced,,,,,,,Beginner,,,,,,,,,,Experienced,,,,,,,,,,,,,,,,,,,,,,,,,
9975,Elena Fontana,F,I&D,AI and Data Engineering,IT01PR45,MILANO,ANALYST CONSULTANT,7112,Alberto Conti,9683,Sistema Atena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,Vincenzo Romano,M,I&D,AI and Data Engineering,IT01PR45,TORINO,MANAGING CONSULTANT,7112,Alberto Conti,8106,Progetto Paride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9313,Pietro Costa,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,SENIOR CONSULTANT,7112,Alberto Conti,7871,Iniziativa Grifone,Business Analyst - Data Engineer,Master,Beginner,Novice,Novice,Novice,Novice,Novice,Master,Novice,Novice,,,Experienced,Master,Experienced,,,,Novice,Experienced,Beginner,,,,,,Master,,,,,,,,,,,,,,,,Novice,,,,,,,,,,,,Beginner
8992,Matteo Caruso,M,I&D,AI and Data Engineering,IT01PR45,ROMA,ANALYST CONSULTANT,7112,Alberto Conti,7475,Programma Cassiopea,Data Engineer & ETL Specialist,Experienced,Experienced,,,Beginner,,,,,,,,Experienced,,,,,,,,,,,,,,Experienced,,,,,,,,,,,,,,Experienced,,,,,,,,,,,,,,
9497,Gianluca Bianchi,M,I&D,AI and Data Engineering,IT01PR45,MARCON,SENIOR CONSULTANT,7112,Alberto Conti,8499,Piattaforma Mercurio,Data Engineer & SW Developer/Specialist,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
8379,Giuseppe Santoro,M,I&D,AI and Data Engineering,IT01PR45,TORINO,MANAGING CONSULTANT,7112,Alberto Conti,10684,Piattaforma Prometeo,INSERIRE RUOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9429,Enrico Costa,M,I&D,AI and Data Engineering,IT01PR45,MILANO,CONSULTANT,7112,Alberto Conti,10684,Piattaforma Prometeo,INSERIRE RUOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Experienced,,,
6720,Alessio Lombardi,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,11132,Programma Demetra,Data Architect,Master,Beginner,,,,,,Experienced,,,,,Beginner,Master,,,,,,,Beginner,,,,,,Beginner,Beginner,,,,,,,,,Beginner,,,,,,,,,,,,,,,,,,
9102,Claudio Gallo,M,I&D,AI and Data Engineering,IT01PR45,TORINO,CONSULTANT,7112,Alberto Conti,8641,Piattaforma Andromeda,ETL Specialist,Experienced,,,,,,,,,,,,,Experienced,,,,,,,Experienced,,,,,,Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753,Stefano Barbieri,M,I&D,AI and Data Engineering,IT01PR45,Marcon,MANAGING CONSULTANT,7112,Alberto Conti,8641,Piattaforma Andromeda,Data Architect,Master,Beginner,,,,,,Experienced,,,,,,Master,Beginner,,Beginner,,,,Beginner,,,,,Beginner,Experienced,Beginner,,,Beginner,,,,,,Experienced,,,,,,,,,,,,,,,,,Novice,
8379,Giuseppe Santoro,M,I&D,AI and Data Engineering,IT01PR45,TORINO,CONSULTANT,7112,Alberto Conti,8641,Piattaforma Andromeda,Data Architect/Engineer,Master,Experienced,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Experienced,Novice,Beginner,Master,Beginner,Novice,Novice,Novice,Beginner,Beginner,Beginner,Beginner,Beginner,Novice,Novice,Beginner,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Beginner,Novice,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
